SalePrice,_MSSubClass,_MSZoning,_LotFrontage,_LotArea,_Street,_Alley,_LotShape,_LandContour,_LandContour_IsFlat,_Utilities,_LotConfig,_LandSlope,_Neighborhood,_Condition_Artery,_Condition_Feedr,_Condition_Norm,_Condition_RRNn,_Condition_RRAn,_Condition_PosN,_Condition_PosA,_Condition_RRNe,_Condition_RRAe,_BldgType,_HouseStyle,_OverallQual,_OverallCond,_YearBuilt,_YearRemodAdd,_BuildingAge,_YearsFromRemod,_RoofStyle,_RoofMatl,_Exterior_AsbShng,_Exterior_AsphShn,_Exterior_BrkComm,_Exterior_BrkFace,_Exterior_CBlock,_Exterior_CemntBd,_Exterior_HdBoard,_Exterior_ImStucc,_Exterior_MetalSd,_Exterior_Plywood,_Exterior_Other,_Exterior_Stone,_Exterior_Stucco,_Exterior_VinylSd,_Exterior_WdSdng,_Exterior_WdShing,_MasVnrType_BrkCmn,_MasVnrType_BrkFace,_MasVnrType_CBlock,_MasVnrType_Stone,_MasVnrArea,_ExterQual,_ExterCond,_Foundation,_BsmtQual,_BsmtCond,_BsmtExposure,_BsmtFinType1,_BsmtFinSF1,_BsmtFinType2,_BsmtFinSF2,_BsmtUnfSF,_TotalBsmtSF,_Heating,_HeatingQC,_CentralAir,_Electrical,_1stFlrSF,_2ndFlrSF,_LowQualFinSF,_GrLivArea,_BsmtFullBath,_BsmtHalfBath,_FullBath,_HalfBath,_BedroomAbvGr,_KitchenAbvGr,_KitchenQual,_TotRmsAbvGrd,_Functional,_Fireplaces,_FireplaceQu,_GarageType_2Types,_GarageType_Attchd,_GarageType_Basment,_GarageType_BuiltIn,_GarageType_CarPort,_GarageType_Detchd,_GarageYrBlt,_GarageAge,_GarageFinish,_GarageCars,_GarageArea,_GarageQual,_GarageCond,_PavedDrive,_WoodDeckSF,_OpenPorchSF,_EnclosedPorch,_3SsnPorch,_ScreenPorch,_PoolArea,_PoolQC,_Fence,_MiscFeature_Elev,_MiscFeature_Gar2,_MiscFeature_Shed,_MiscFeature_TenC,_MiscVal,_MoSold,_QuarterSold,_YrSold,_SaleType_WD,_SaleType_CWD,_SaleType_VWD,_SaleType_New,_SaleType_COD,_SaleType_Con,_SaleType_ConLw,_SaleType_ConLI,_SaleType_ConLD,_SaleCondition_Normal,_SaleCondition_Abnorml,_SaleCondition_AdjLand,_SaleCondition_Alloca,_SaleCondition_Family,_SaleCondition_Partial
119200,20_,RL,60.0,11664.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,NAmes,1,0,1,0,0,0,0,0,0,1Fam,1Story,6.0,5.0,1948.0,1950.0,59,57,Gable,CompShg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,206.0,2.0,2.0,CBlock,3,2,1,4,336.0,1,0.0,746.0,1082.0,GasA,2.0,1,4.0,1082.0,0.0,0.0,1082.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,7.0,1.0,3,0,0,0,0,0,1,1948.0,59.0,1,1,240,3,3,2.0,0,130,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227000,60_,RL,70.0,8400.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,NWAmes,0,0,1,0,0,0,0,0,0,1Fam,2Story,8.0,6.0,2001.0,2001.0,8,8,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,2.0,PConc,4,3,1,6,643.0,1,0.0,167.0,810.0,GasA,4.0,1,4.0,810.0,855.0,0.0,1665.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,7.0,0.0,0,0,1,0,0,0,0,2001.0,8.0,3,2,528,3,3,2.0,0,45,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203000,20_,RL,73.0,11883.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,CollgCr,0,0,1,0,0,0,0,0,0,1Fam,1Story,7.0,5.0,1996.0,1996.0,13,13,Hip,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,196.0,3.0,2.0,PConc,4,3,4,6,690.0,1,0.0,814.0,1504.0,GasA,4.0,1,4.0,1504.0,0.0,0.0,1504.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,7.0,1.0,2,0,1,0,0,0,0,1996.0,13.0,3,2,478,3,3,2.0,115,66,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187500,120_,RL,,5814.0,1.0,0.0,2.0,Lvl,1,3.0,CulDSac,2.0,StoneBr,0,0,1,0,0,0,0,0,0,TwnhsE,1Story,8.0,5.0,1984.0,1984.0,25,25,Gable,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,2.0,CBlock,4,3,3,6,1036.0,1,0.0,184.0,1220.0,GasA,3.0,1,4.0,1360.0,0.0,0.0,1360.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,7.0,1.0,4,0,1,0,0,0,0,1984.0,25.0,2,2,565,3,3,2.0,63,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,2009.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
160000,80_,RL,,10784.0,1.0,0.0,2.0,Lvl,1,3.0,FR2,2.0,Gilbert,0,0,1,0,0,0,0,0,0,1Fam,SLvl,7.0,5.0,1991.0,1992.0,16,15,Gable,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,76.0,3.0,2.0,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,3.0,1,4.0,802.0,670.0,0.0,1472.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,7.0,1.0,2,0,1,0,0,0,0,1991.0,16.0,2,2,402,3,3,2.0,164,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
213490,120_,RL,43.0,3013.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,Blmngtn,0,0,1,0,0,0,0,0,0,TwnhsE,1Story,7.0,5.0,2005.0,2005.0,1,1,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,145.0,3.0,2.0,PConc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,GasA,4.0,1,4.0,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,7.0,1.0,3,0,1,0,0,0,0,2005.0,1.0,3,2,440,3,3,2.0,142,20,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2006.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176000,20_,RL,60.0,7024.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,Edwards,0,0,1,0,0,0,0,0,0,1Fam,1Story,4.0,5.0,2005.0,2005.0,3,3,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,2.0,PConc,4,3,1,6,1024.0,1,0.0,108.0,1132.0,GasA,4.0,1,4.0,1132.0,0.0,0.0,1132.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,7.0,0.0,0,0,1,0,0,0,0,2005.0,3.0,3,2,451,3,3,2.0,252,64,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194000,20_,RL,64.0,7406.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,CollgCr,0,0,1,0,0,0,0,0,0,1Fam,1Story,7.0,5.0,2006.0,2006.0,0,0,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,84.0,3.0,2.0,PConc,4,3,3,6,684.0,1,0.0,515.0,1199.0,GasA,4.0,1,4.0,1220.0,0.0,0.0,1220.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,7.0,0.0,0,0,1,0,0,0,0,2006.0,0.0,2,2,632,3,3,2.0,105,54,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2006.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
87000,50_,RM,52.0,9439.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,OldTown,0,0,1,0,0,0,0,0,0,1Fam,1.5Fin,5.0,5.0,1930.0,1950.0,77,57,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,CBlock,3,3,1,2,324.0,1,0.0,588.0,912.0,GasA,3.0,1,3.0,912.0,336.0,0.0,1248.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,7.0,0.0,0,0,0,0,0,0,1,1957.0,50.0,1,1,160,2,2,2.0,0,0,192,0,0,0,0,0,0,0,0,0,0,3.0,1.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191000,120_,RL,43.0,3182.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,Blmngtn,0,0,1,0,0,0,0,0,0,TwnhsE,1Story,7.0,5.0,2005.0,2006.0,3,2,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14.0,3.0,2.0,PConc,4,4,1,6,16.0,1,0.0,1330.0,1346.0,GasA,4.0,1,4.0,1504.0,0.0,0.0,1504.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,7.0,7.0,1.0,3,0,1,0,0,0,0,2005.0,3.0,3,2,437,3,3,2.0,156,20,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287000,20_,RL,,15498.0,1.0,0.0,2.0,Lvl,1,3.0,Corner,2.0,Timber,0,0,1,0,0,0,0,0,0,1Fam,1Story,8.0,6.0,1976.0,1976.0,32,32,Hip,WdShake,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.0,2.0,CBlock,4,3,3,5,1165.0,2,400.0,0.0,1565.0,GasA,2.0,1,4.0,2898.0,0.0,0.0,2898.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,10.0,7.0,1.0,3,0,1,0,0,0,0,1976.0,32.0,3,2,665,3,3,2.0,0,72,174,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2008.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
112500,20_,RL,70.0,7700.0,1.0,0.0,3.0,Lvl,1,3.0,Corner,2.0,CollgCr,0,0,1,0,0,0,0,0,0,1Fam,1Story,5.0,5.0,1972.0,1972.0,35,35,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,2.0,CBlock,3,3,1,2,138.0,3,468.0,276.0,882.0,GasA,2.0,1,4.0,882.0,0.0,0.0,882.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,7.0,0.0,0,0,0,0,0,0,1,1980.0,27.0,1,2,461,3,3,2.0,96,0,0,0,0,0,0,3,0,0,0,0,0,3.0,1.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
167500,20_,RL,73.0,9300.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,NAmes,0,1,1,0,0,0,0,0,0,1Fam,1Story,5.0,5.0,1960.0,1960.0,50,50,Gable,CompShg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,324.0,2.0,2.0,CBlock,3,3,1,3,697.0,1,0.0,571.0,1268.0,GasA,2.0,1,4.0,1264.0,0.0,0.0,1264.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,7.0,2.0,3,0,1,0,0,0,0,1960.0,50.0,1,2,461,3,3,2.0,0,0,0,0,143,0,0,0,0,0,0,0,0,4.0,2.0,2010.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
293077,20_,RL,71.0,9520.0,1.0,0.0,2.0,HLS,0,3.0,Inside,2.0,Timber,0,0,1,0,0,0,0,0,0,1Fam,1Story,8.0,5.0,2007.0,2008.0,1,0,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,338.0,3.0,2.0,PConc,4,3,4,6,1513.0,1,0.0,125.0,1638.0,GasA,4.0,1,4.0,1646.0,0.0,0.0,1646.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,7.0,1.0,3,0,1,0,0,0,0,2008.0,0.0,2,3,800,3,3,2.0,192,44,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2008.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
105000,50_,RL,79.0,9492.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,NAmes,1,0,1,0,0,0,0,0,0,1Fam,1.5Fin,5.0,5.0,1941.0,1950.0,66,57,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,2.0,CBlock,3,3,1,3,368.0,4,41.0,359.0,768.0,GasA,2.0,1,4.0,968.0,408.0,0.0,1376.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,7.0,1.0,3,0,1,0,0,0,0,1941.0,66.0,1,1,240,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118000,160_,RM,21.0,1680.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,BrDale,0,0,1,0,0,0,0,0,0,Twnhs,2Story,6.0,7.0,1972.0,1972.0,34,34,Gable,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,281.0,2.0,2.0,CBlock,3,3,1,4,317.0,1,0.0,355.0,672.0,GasA,3.0,1,4.0,672.0,546.0,0.0,1218.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,7.0,0.0,0,0,0,0,0,0,1,1972.0,34.0,1,1,264,3,3,2.0,0,28,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2006.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160000,190_,RH,,7082.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,SWISU,0,0,1,0,0,0,0,0,0,2fmCon,2Story,5.0,8.0,1916.0,1995.0,90,11,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,2.0,PConc,3,3,2,1,0.0,1,0.0,686.0,686.0,GasA,3.0,1,4.0,948.0,980.0,0.0,1928.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,10.0,7.0,0.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0.0,0,0,228,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2006.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197000,75_,RL,102.0,15863.0,1.0,0.0,3.0,Lvl,1,3.0,Corner,2.0,SWISU,0,0,1,0,0,0,0,0,0,1Fam,2.5Fin,7.0,3.0,1920.0,1970.0,89,39,Gable,CompShg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,BrkTil,3,3,1,6,523.0,1,0.0,301.0,824.0,GasA,4.0,1,4.0,1687.0,998.0,397.0,3082.0,1.0,0.0,2.0,1.0,5.0,1.0,2.0,12.0,7.0,2.0,2,0,0,1,0,0,0,1970.0,39.0,3,2,672,3,3,2.0,136,63,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310000,60_,RL,,14541.0,1.0,0.0,2.0,Lvl,1,3.0,Corner,2.0,NoRidge,0,0,1,0,0,0,0,0,0,1Fam,2Story,8.0,7.0,1993.0,1993.0,13,13,Gable,CompShg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0,PConc,4,4,1,6,1012.0,1,0.0,326.0,1338.0,GasA,4.0,1,4.0,1352.0,1168.0,0.0,2520.0,1.0,0.0,2.0,1.0,5.0,1.0,3.0,10.0,7.0,1.0,2,0,1,0,0,0,0,1993.0,13.0,2,3,796,3,3,2.0,209,55,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,2006.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
230000,20_,RL,,8125.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,CollgCr,0,0,1,0,0,0,0,0,0,1Fam,1Story,7.0,5.0,2002.0,2002.0,4,4,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,295.0,3.0,2.0,PConc,4,3,1,6,986.0,1,0.0,668.0,1654.0,GasA,4.0,1,4.0,1654.0,0.0,0.0,1654.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,7.0,0.0,0,0,1,0,0,0,0,2002.0,4.0,1,3,900,3,3,2.0,0,136,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2006.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119750,30_,RL,50.0,6305.0,1.0,0.0,3.0,Bnk,0,3.0,Inside,2.0,Crawfor,0,0,1,0,0,0,0,0,0,1Fam,1Story,5.0,7.0,1938.0,1950.0,69,57,Gable,CompShg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3.0,PConc,2,2,1,1,0.0,1,0.0,920.0,920.0,GasA,4.0,1,4.0,954.0,0.0,0.0,954.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,7.0,1.0,3,0,0,1,0,0,0,1938.0,69.0,1,1,240,2,3,2.0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,2.0,2007.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84000,20_,RL,,11500.0,1.0,0.0,2.0,Lvl,1,3.0,CulDSac,2.0,Edwards,0,0,1,0,0,0,0,0,0,1Fam,1Story,4.0,3.0,1957.0,1957.0,52,52,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,3.0,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4.0,0,4.0,845.0,0.0,0.0,845.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,7.0,0.0,0,0,0,0,0,0,1,1957.0,52.0,1,1,290,3,3,0.0,186,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
315500,20_,RL,89.0,12898.0,1.0,0.0,2.0,HLS,0,3.0,Inside,2.0,Timber,0,0,1,0,0,0,0,0,0,1Fam,1Story,9.0,5.0,2007.0,2008.0,2,1,Hip,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,3.0,2.0,PConc,5,3,4,6,1022.0,1,0.0,598.0,1620.0,GasA,4.0,1,4.0,1620.0,0.0,0.0,1620.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,6.0,7.0,1.0,4,0,1,0,0,0,0,2008.0,1.0,3,3,912,3,3,2.0,228,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287000,60_,RL,,9240.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,CollgCr,0,0,1,0,0,0,0,0,0,1Fam,2Story,8.0,5.0,2001.0,2002.0,7,6,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,396.0,3.0,2.0,PConc,4,3,1,1,0.0,1,0.0,1055.0,1055.0,GasA,4.0,1,4.0,1055.0,1208.0,0.0,2263.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,7.0,1.0,2,0,0,0,1,0,0,2001.0,7.0,3,2,905,3,3,2.0,0,45,0,0,189,0,0,0,0,0,0,0,0,9.0,3.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97000,160_,RM,21.0,1533.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,MeadowV,0,0,1,0,0,0,0,0,0,Twnhs,2Story,4.0,6.0,1970.0,2008.0,39,1,Gable,CompShg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,CBlock,3,3,1,1,0.0,1,0.0,546.0,546.0,GasA,2.0,1,4.0,798.0,546.0,0.0,1344.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,6.0,7.0,1.0,2,0,0,0,0,0,0,,,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80000,180_,RM,21.0,1477.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,MeadowV,0,0,1,0,0,0,0,0,0,TwnhsE,SFoyer,4.0,4.0,1970.0,1970.0,39,39,Gable,CompShg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,CBlock,4,3,3,6,509.0,1,0.0,121.0,630.0,GasA,2.0,1,4.0,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,7.0,0.0,0,0,1,0,0,0,0,1970.0,39.0,1,1,286,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155000,20_,RL,88.0,13125.0,1.0,0.0,3.0,Lvl,1,3.0,Corner,2.0,Sawyer,0,0,1,0,0,0,0,0,0,1Fam,1Story,5.0,4.0,1957.0,2000.0,49,6,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,67.0,2.0,2.0,CBlock,3,3,1,3,168.0,4,682.0,284.0,1134.0,GasA,4.0,1,4.0,1803.0,0.0,0.0,1803.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,3.0,1.0,2,0,1,0,0,0,0,1957.0,49.0,2,2,484,3,3,2.0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.0,1.0,2006.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
173000,60_,RL,,9130.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,NWAmes,0,1,1,0,0,0,0,0,0,1Fam,2Story,6.0,8.0,1966.0,2000.0,42,8,Hip,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,252.0,2.0,2.0,CBlock,3,3,1,6,400.0,3,64.0,336.0,800.0,GasA,3.0,1,4.0,800.0,832.0,0.0,1632.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,7.0,7.0,0.0,0,0,1,0,0,0,0,1966.0,42.0,1,2,484,3,3,2.0,0,40,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
196000,120_,RL,34.0,5381.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,NridgHt,0,0,1,0,0,0,0,0,0,Twnhs,1Story,6.0,5.0,2005.0,2005.0,4,4,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,135.0,3.0,2.0,PConc,4,3,3,5,900.0,1,0.0,406.0,1306.0,GasA,4.0,1,4.0,1306.0,0.0,0.0,1306.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,5.0,7.0,1.0,3,0,1,0,0,0,0,2005.0,4.0,2,2,624,3,3,2.0,170,63,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
262280,60_,RL,86.0,11839.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,SawyerW,0,0,1,0,0,0,0,0,0,1Fam,2Story,7.0,5.0,1990.0,1990.0,18,18,Hip,CompShg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,99.0,2.0,2.0,PConc,4,3,1,6,1085.0,1,0.0,390.0,1475.0,GasA,4.0,1,4.0,1532.0,797.0,0.0,2329.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,10.0,7.0,1.0,4,0,1,0,0,0,0,1990.0,18.0,1,2,514,3,3,2.0,192,121,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278000,20_,RL,80.0,9600.0,1.0,0.0,3.0,Lvl,1,3.0,Inside,2.0,NWAmes,0,0,1,0,0,1,0,0,0,1Fam,1Story,8.0,5.0,1981.0,1981.0,28,28,Hip,WdShngl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,2.0,PConc,4,3,1,5,1104.0,1,0.0,1420.0,2524.0,GasA,2.0,1,4.0,2524.0,0.0,0.0,2524.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,9.0,7.0,1.0,3,0,1,0,0,0,0,1981.0,28.0,3,2,542,3,3,2.0,474,120,0,0,0,0,0,3,0,0,0,0,0,7.0,3.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
139600,20_,RL,,13680.0,1.0,0.0,2.0,Lvl,1,3.0,CulDSac,2.0,Edwards,0,0,1,0,0,0,0,0,0,1Fam,1Story,3.0,5.0,1955.0,1955.0,54,54,Hip,CompShg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4.0,1,3.0,1733.0,0.0,0.0,1733.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,8.0,5.0,1.0,3,0,1,0,0,0,0,1955.0,54.0,1,2,452,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2009.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
556581,60_,RL,85.0,16056.0,1.0,0.0,2.0,Lvl,1,3.0,Inside,2.0,StoneBr,0,0,1,0,0,0,0,0,0,1Fam,2Story,9.0,5.0,2005.0,2006.0,1,0,Hip,CompShg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.0,3.0,2.0,PConc,5,3,3,6,240.0,1,0.0,1752.0,1992.0,GasA,4.0,1,4.0,1992.0,876.0,0.0,2868.0,0.0,0.0,3.0,1.0,4.0,1.0,4.0,11.0,7.0,1.0,3,0,0,0,1,0,0,2005.0,1.0,3,3,716,3,3,2.0,214,108,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2006.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
145000,20_,RL,57.0,9245.0,1.0,0.0,1.0,Lvl,1,3.0,Inside,2.0,CollgCr,0,0,1,0,0,0,0,0,0,1Fam,1Story,5.0,5.0,1994.0,1995.0,14,13,Gable,CompShg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,2.0,PConc,4,3,1,6,686.0,1,0.0,304.0,990.0,GasA,4.0,1,4.0,990.0,0.0,0.0,990.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,5.0,7.0,0.0,0,0,0,0,0,0,1,1996.0,12.0,1,2,672,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2008.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
